"qseqid"	"sseqid"	"qlen"	"slen"	"q_nident"	"q_aligned"	"s_nident"	"qs_nident"	"qs_len"	"interg_sim"	"fract_qslen"	"q_fract_aligned"	"s_fract_aligned"
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43228	43156	39025	42016	38957	77982	86384	90.274	1	0.97	0.97
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43228	43446	38648	43242	38740	77388	86674	89.286	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43228	43268	38713	43271	38719	77432	86496	89.521	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"vB_VpP_AC2"	43228	44270	39438	42569	40440	79878	87498	91.291	1	0.98	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43228	44270	39438	42569	40440	79878	87498	91.291	1	0.98	0.99
"OM799543_Vibrio_phage_OY1"	"OM799543_Vibrio_phage_OY1"	43479	43479	43479	43479	43479	86958	86958	100	1	1	1
"OM799543_Vibrio_phage_OY1"	"OQ999171_Vibrio_phage_VPy02"	43479	43465	41002	43438	41045	82047	86944	94.368	1	1	1
"OM799543_Vibrio_phage_OY1"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43479	43338	41186	43276	41145	82331	86817	94.833	1	1	1
"OM799543_Vibrio_phage_OY1"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43479	43394	40406	43359	40423	80829	86873	93.043	1	1	1
"OM799543_Vibrio_phage_OY1"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43479	43397	40153	43347	40148	80301	86876	92.432	1	1	1
"OM799543_Vibrio_phage_OY1"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43479	43975	40511	43280	41391	81902	87454	93.652	1	1	1
"OM799543_Vibrio_phage_OY1"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43479	43290	40338	42946	40482	80820	86769	93.144	1	0.99	0.99
"OM799543_Vibrio_phage_OY1"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43479	43157	39755	42318	39679	79434	86636	91.687	1	0.97	0.98
"OM799543_Vibrio_phage_OY1"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43479	43156	39749	42318	39673	79422	86635	91.674	1	0.97	0.98
"OM799543_Vibrio_phage_OY1"	"ON080941_Vibrio_phage_F23s2"	43479	43386	39834	42374	39946	79780	86865	91.844	1	0.97	0.98
"OM799543_Vibrio_phage_OY1"	"MZ020222_Vibrio_phage_BUCT233"	43479	43245	40540	42925	40472	81012	86724	93.414	1	0.99	0.99
"OM799543_Vibrio_phage_OY1"	"vB_VpP_AC2"	43479	44270	39902	42629	40896	80798	87749	92.079	1	0.98	0.99
"OM799543_Vibrio_phage_OY1"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43479	44270	39902	42629	40896	80798	87749	92.079	1	0.98	0.99
"OM799543_Vibrio_phage_OY1"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43479	42854	39659	42356	39682	79341	86333	91.901	1	0.97	0.99
"OM799543_Vibrio_phage_OY1"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43479	43268	38652	43349	38658	77310	86747	89.121	1	1	1
"OM799543_Vibrio_phage_OY1"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43479	43264	38509	42945	38439	76948	86743	88.708	1	0.99	0.99
"OM799543_Vibrio_phage_OY1"	"MN974282_Vibrio_phage_OWB"	43479	43264	38509	42945	38439	76948	86743	88.708	1	0.99	0.99
"OM799543_Vibrio_phage_OY1"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43479	43264	38509	42945	38439	76948	86743	88.708	1	0.99	0.99
"OM799543_Vibrio_phage_OY1"	"OR726634_Vibrio_phage_VP17802"	43479	42896	40403	42761	40382	80785	86375	93.528	1	0.98	1
"OM799543_Vibrio_phage_OY1"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43479	43210	41492	43274	41417	82909	86689	95.64	1	1	1
"OM799543_Vibrio_phage_OY1"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43479	43210	41493	43274	41418	82911	86689	95.642	1	1	1
"OM799543_Vibrio_phage_OY1"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43479	43446	38660	43363	38662	77322	86925	88.953	1	1	1
"OM799543_Vibrio_phage_OY1"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43479	43228	40724	43203	40717	81441	86707	93.927	1	0.99	1
"OM799543_Vibrio_phage_OY1"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43479	43901	38729	43931	39289	78018	87380	89.286	1	1.01	1
"OM799543_Vibrio_phage_OY1"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43479	43494	38672	43411	38698	77370	86973	88.959	1	1	1
"OM799543_Vibrio_phage_OY1"	"OP117450_Vibrio_phage_SSJ01"	43479	43332	40692	42938	40744	81436	86811	93.808	1	0.99	0.99
"OM799543_Vibrio_phage_OY1"	"OQ302138_Vibrio_phage_VP9"	43479	43486	40058	42663	40171	80229	86965	92.254	1	0.98	0.98
"OM799543_Vibrio_phage_OY1"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43479	42987	40400	42720	40326	80726	86466	93.362	1	0.98	0.99
"OM799543_Vibrio_phage_OY1"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43479	43571	40901	43264	40828	81729	87050	93.887	1	1	0.99
"OM799543_Vibrio_phage_OY1"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43479	43571	40901	43264	40828	81729	87050	93.887	1	1	0.99
"ON080941_Vibrio_phage_F23s2"	"ON080941_Vibrio_phage_F23s2"	43386	43386	43386	43386	43386	86772	86772	100	1	1	1
"ON080941_Vibrio_phage_F23s2"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43386	42987	40636	42713	40467	81103	86373	93.899	1	0.98	0.99
"ON080941_Vibrio_phage_F23s2"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43386	43571	40087	42695	39916	80003	86957	92.003	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43386	43571	40087	42695	39916	80003	86957	92.003	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"OQ999171_Vibrio_phage_VPy02"	43386	43465	41033	42589	40958	81991	86851	94.404	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43386	42854	40842	43030	40770	81612	86240	94.634	1	0.99	1
"ON080941_Vibrio_phage_F23s2"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43386	43290	40969	42532	41000	81969	86676	94.569	1	0.98	0.99
"ON080941_Vibrio_phage_F23s2"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43386	43157	40895	42864	40696	81591	86543	94.278	1	0.99	0.99
"ON080941_Vibrio_phage_F23s2"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43386	43156	40890	42864	40691	81581	86542	94.268	1	0.99	0.99
"ON080941_Vibrio_phage_F23s2"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43386	43338	40087	42521	39988	80075	86724	92.333	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43386	43975	40176	42526	41052	81228	87361	92.98	1	0.98	0.99
"ON080941_Vibrio_phage_F23s2"	"MZ020222_Vibrio_phage_BUCT233"	43386	43245	39095	42220	38991	78086	86631	90.136	1	0.97	0.97
"ON080941_Vibrio_phage_F23s2"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43386	43394	38847	42523	38785	77632	86780	89.458	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43386	43397	38664	42478	38590	77254	86783	89.02	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43386	43264	38385	42233	38220	76605	86650	88.407	1	0.97	0.97
"ON080941_Vibrio_phage_F23s2"	"MN974282_Vibrio_phage_OWB"	43386	43264	38385	42233	38220	76605	86650	88.407	1	0.97	0.97
"ON080941_Vibrio_phage_F23s2"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43386	43264	38385	42233	38220	76605	86650	88.407	1	0.97	0.97
"ON080941_Vibrio_phage_F23s2"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43386	43210	40147	42304	39997	80144	86596	92.549	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43386	43210	40146	42304	39996	80142	86596	92.547	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"OM799543_Vibrio_phage_OY1"	43386	43479	39946	42468	39834	79780	86865	91.844	1	0.98	0.97
"ON080941_Vibrio_phage_F23s2"	"vB_VpP_AC2"	43386	44270	39980	42400	40907	80887	87656	92.278	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43386	44270	39980	42400	40907	80887	87656	92.278	1	0.98	0.98
"ON080941_Vibrio_phage_F23s2"	"OR726634_Vibrio_phage_VP17802"	43386	42896	40145	42401	40009	80154	86282	92.898	1	0.98	0.99
"ON080941_Vibrio_phage_F23s2"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43386	43268	38042	42192	38059	76101	86654	87.822	1	0.97	0.97
"ON080941_Vibrio_phage_F23s2"	"OQ302138_Vibrio_phage_VP9"	43386	43486	38736	42081	38756	77492	86872	89.203	1	0.97	0.97
"ON080941_Vibrio_phage_F23s2"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43386	43228	39255	42415	39108	78363	86614	90.474	1	0.98	0.97
"ON080941_Vibrio_phage_F23s2"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43386	43446	38099	42477	38009	76108	86832	87.65	1	0.98	0.97
"ON080941_Vibrio_phage_F23s2"	"OP117450_Vibrio_phage_SSJ01"	43386	43332	39167	42105	39147	78314	86718	90.309	1	0.97	0.97
"ON080941_Vibrio_phage_F23s2"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43386	43901	38255	43042	38653	76908	87287	88.109	1	0.99	0.98
"ON080941_Vibrio_phage_F23s2"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43386	43494	38100	42528	38042	76142	86880	87.64	1	0.98	0.97
"ON457554_Vibrio_phage_vB_VpaP_M83"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43901	43901	43901	43901	43901	87802	87802	100	1	1	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43901	43494	42807	44043	42309	85116	87395	97.392	1	1	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43901	43268	43641	43870	43086	86727	87169	99.493	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43901	43264	42049	43722	41412	83461	87165	95.751	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MN974282_Vibrio_phage_OWB"	43901	43264	42049	43722	41412	83461	87165	95.751	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43901	43264	42049	43722	41412	83461	87165	95.751	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43901	43446	42807	43998	42261	85068	87347	97.391	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43901	42854	38906	42901	38345	77251	86755	89.045	1	0.98	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43901	43290	39053	43483	38638	77691	87191	89.104	1	0.99	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43901	43975	38948	43790	39252	78200	87876	88.989	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43901	43338	39557	44003	39045	78602	87239	90.1	1	1	1.02
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43901	43394	39414	43991	38878	78292	87295	89.687	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43901	43210	39466	43886	38867	78333	87111	89.923	1	1	1.02
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43901	43210	39465	43886	38866	78331	87111	89.921	1	1	1.02
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43901	43228	39410	43962	38812	78222	87129	89.777	1	1	1.02
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OQ999171_Vibrio_phage_VPy02"	43901	43465	39399	43927	38887	78286	87366	89.607	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43901	43397	39123	43997	38577	77700	87298	89.005	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MZ020222_Vibrio_phage_BUCT233"	43901	43245	38746	43451	38105	76851	87146	88.186	1	0.99	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OR726634_Vibrio_phage_VP17802"	43901	42896	38989	43288	38403	77392	86797	89.164	1	0.99	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OQ302138_Vibrio_phage_VP9"	43901	43486	38516	43311	38087	76603	87387	87.659	1	0.99	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OP117450_Vibrio_phage_SSJ01"	43901	43332	38622	43384	38096	76718	87233	87.946	1	0.99	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OM799543_Vibrio_phage_OY1"	43901	43479	39289	43945	38729	78018	87380	89.286	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43901	43157	39220	42705	38577	77797	87058	89.362	1	0.97	0.99
"ON457554_Vibrio_phage_vB_VpaP_M83"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43901	43156	39215	42705	38572	77787	87057	89.352	1	0.97	0.99
"ON457554_Vibrio_phage_vB_VpaP_M83"	"vB_VpP_AC2"	43901	44270	38782	43289	39190	77972	88171	88.433	1	0.99	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43901	44270	38782	43289	39190	77972	88171	88.433	1	0.99	1
"ON457554_Vibrio_phage_vB_VpaP_M83"	"ON080941_Vibrio_phage_F23s2"	43901	43386	38653	42983	38255	76908	87287	88.109	1	0.98	0.99
"ON457554_Vibrio_phage_vB_VpaP_M83"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43901	43571	39607	43891	38952	78559	87472	89.81	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43901	43571	39607	43891	38952	78559	87472	89.81	1	1	1.01
"ON457554_Vibrio_phage_vB_VpaP_M83"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43901	42987	38849	43234	38246	77095	86888	88.729	1	0.98	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43268	43268	43268	43268	43268	86536	86536	100	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43268	43264	41554	43089	41472	83026	86532	95.948	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MN974282_Vibrio_phage_OWB"	43268	43264	41554	43089	41472	83026	86532	95.948	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43268	43264	41554	43089	41472	83026	86532	95.948	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43268	43446	42121	43365	42139	84260	86714	97.17	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43268	43901	43086	43870	43641	86727	87169	99.493	1	1.01	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43268	43494	42120	43413	42186	84306	86762	97.169	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43268	43338	38828	43275	38830	77658	86606	89.668	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OQ999171_Vibrio_phage_VPy02"	43268	43465	38861	43368	38902	77763	86733	89.658	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43268	43394	38700	43105	38663	77363	86662	89.27	1	1	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43268	43397	38486	43351	38519	77005	86665	88.854	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OM799543_Vibrio_phage_OY1"	43268	43479	38658	43324	38652	77310	86747	89.121	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43268	42854	38373	42148	38412	76785	86122	89.158	1	0.97	0.98
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43268	43157	38488	42087	38412	76900	86425	88.979	1	0.97	0.98
"ON457555_Vibrio_phage_vB_VpaP_M9"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43268	43156	38483	42087	38407	76890	86424	88.968	1	0.97	0.98
"ON457555_Vibrio_phage_vB_VpaP_M9"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43268	43975	38285	42984	38916	77201	87243	88.49	1	0.99	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43268	43290	38311	42533	38351	76662	86558	88.567	1	0.98	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"ON080941_Vibrio_phage_F23s2"	43268	43386	38059	42063	38042	76101	86654	87.822	1	0.97	0.97
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MZ020222_Vibrio_phage_BUCT233"	43268	43245	38097	42817	38021	76118	86513	87.984	1	0.99	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"vB_VpP_AC2"	43268	44270	38153	42651	39122	77275	87538	88.276	1	0.99	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43268	44270	38153	42651	39122	77275	87538	88.276	1	0.99	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OR726634_Vibrio_phage_VP17802"	43268	42896	38356	42670	38333	76689	86164	89.004	1	0.99	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43268	43210	38840	43268	38765	77605	86478	89.74	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43268	43210	38841	43268	38766	77607	86478	89.742	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43268	43228	38719	43279	38713	77432	86496	89.521	1	1	1
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OQ302138_Vibrio_phage_VP9"	43268	43486	37873	42678	37998	75871	86754	87.455	1	0.99	0.98
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OP117450_Vibrio_phage_SSJ01"	43268	43332	37972	42751	38005	75977	86600	87.733	1	0.99	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43268	42987	38304	42612	38229	76533	86255	88.729	1	0.98	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43268	43571	38979	43258	38903	77882	86839	89.686	1	1	0.99
"ON457555_Vibrio_phage_vB_VpaP_M9"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43268	43571	38979	43258	38903	77882	86839	89.686	1	1	0.99
"ON457556_Vibrio_phage_vB_VpaP_C2"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43494	43494	43494	43494	43494	86988	86988	100	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43494	43446	43494	43571	43446	86940	86940	100	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43494	43901	42309	43306	42807	85116	87395	97.392	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43494	43264	41648	43121	41519	83167	86758	95.861	1	0.99	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MN974282_Vibrio_phage_OWB"	43494	43264	41648	43121	41519	83167	86758	95.861	1	0.99	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43494	43264	41648	43121	41519	83167	86758	95.861	1	0.99	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43494	43268	42186	43386	42120	84306	86762	97.169	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43494	42854	38276	42358	38305	76581	86348	88.689	1	0.97	0.99
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43494	43394	38870	43376	38842	77712	86888	89.439	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43494	43290	38435	42862	38526	76961	86784	88.681	1	0.99	0.99
"ON457556_Vibrio_phage_vB_VpaP_C2"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43494	43975	38409	43193	39151	77560	87469	88.671	1	0.99	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43494	43228	38791	43364	38646	77437	86722	89.293	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43494	43338	38942	43362	38921	77863	86832	89.671	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43494	43210	38861	43312	38737	77598	86704	89.498	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43494	43210	38860	43312	38736	77596	86704	89.495	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OQ999171_Vibrio_phage_VPy02"	43494	43465	38772	43452	38785	77557	86959	89.188	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OM799543_Vibrio_phage_OY1"	43494	43479	38698	43371	38672	77370	86973	88.959	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43494	43397	38580	43383	38556	77136	86891	88.773	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MZ020222_Vibrio_phage_BUCT233"	43494	43245	38263	42934	38122	76385	86739	88.063	1	0.99	0.99
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OQ302138_Vibrio_phage_VP9"	43494	43486	38000	42716	38074	76074	86980	87.461	1	0.98	0.98
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OR726634_Vibrio_phage_VP17802"	43494	42896	38373	42675	38330	76703	86390	88.787	1	0.98	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OP117450_Vibrio_phage_SSJ01"	43494	43332	38071	42781	38054	76125	86826	87.675	1	0.98	0.99
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43494	43157	38576	42148	38474	77050	86651	88.92	1	0.97	0.98
"ON457556_Vibrio_phage_vB_VpaP_C2"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43494	43156	38571	42148	38469	77040	86650	88.909	1	0.97	0.98
"ON457556_Vibrio_phage_vB_VpaP_C2"	"vB_VpP_AC2"	43494	44270	38177	42691	39126	77303	87764	88.081	1	0.98	0.99
"ON457556_Vibrio_phage_vB_VpaP_C2"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43494	44270	38177	42691	39126	77303	87764	88.081	1	0.98	0.99
"ON457556_Vibrio_phage_vB_VpaP_C2"	"ON080941_Vibrio_phage_F23s2"	43494	43386	38042	42365	38100	76142	86880	87.64	1	0.97	0.98
"ON457556_Vibrio_phage_vB_VpaP_C2"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43494	43571	39025	43294	38884	77909	87065	89.484	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43494	43571	39025	43294	38884	77909	87065	89.484	1	1	1
"ON457556_Vibrio_phage_vB_VpaP_C2"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43494	42987	38258	42638	38153	76411	86481	88.356	1	0.98	0.99
"ON457557_Vibrio_phage_vB_VpaP_M3"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43446	43446	43446	43446	43446	86892	86892	100	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43446	43494	43446	43571	43494	86940	86940	100	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43446	43264	41600	43073	41519	83119	86710	95.859	1	0.99	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MN974282_Vibrio_phage_OWB"	43446	43264	41600	43073	41519	83119	86710	95.859	1	0.99	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43446	43264	41600	43073	41519	83119	86710	95.859	1	0.99	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43446	43268	42139	43338	42121	84260	86714	97.17	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43446	43901	42261	43932	42807	85068	87347	97.391	1	1.01	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43446	43338	38911	43315	38920	77831	86784	89.684	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OQ999171_Vibrio_phage_VPy02"	43446	43465	38740	43400	38785	77525	86911	89.2	1	1	1
"ON457557_Vibrio_phage_vB_VpaP_M3"	"OM799543_Vibrio_phage_OY1"	43446	43479	38662	43323	38660	77322	86925	88.953	1	1	1
